"Date","Symbol","Name","Pricing Date","Price Min","Price Max","IPO type","Has a SPAC converted to its target ticker?","Public offering price (POP)","Insider Lockup Days","Insider Lockup Date","Offering Value","Offering Shares","Outstanding Shares","Total ordinary shares out after the offering","Total market cap at the moment of the offer","For ADRs, the total amount of ordinary shares that the ADRs represent	","Shares Available from Selling Holders","Deal Status","F1/S1/other link information is pulled from","Last year's revenue (in USD)","The year the ""last year's revenue"" refers to","Last year's income (in USD)","The year the ""last year's income"" refers to","Company description, including description of target for SPAC"
"2020-10-28","ACIC","Atlas Crest Investment","2020-10-27","","","SPAC","false","10.000","90","2021-01-26","500000000","50000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-28","BOAC","Bluescape Opp Acquisition","2020-10-27","","","SPAC","false","10.000","180","2021-04-26","575000000","57500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-28","ABST","ABSOLUTE SOFTWARE CORPORATION","2020-10-28","","","Ordinary Shares","false","11.000","90","2021-01-26","60000006","5454546","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-28","ADV","Advantage Solutions","--","","","MandA","false","","0","--","","","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-28","CERE","Cerevel Therapeutics Holdings, Inc.","2020-10-28","","","MandA","false","","0","--","","","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-28","MAX","MediaAlpha, Inc.","2020-10-27","18.000","20.000","","false","19.000","180","2021-04-26","118921000","6259000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-28","GATO","GATOS SILVER, INC.","2020-10-28","7.000","9.000","","false","7.000","180","2021-04-26","150010000","21430000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-28","BDSX","BIODESIX, INC.","2020-10-28","17.000","19.000","","false","18.000","180","2021-04-26","72000000","4000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-27","LUXA","Lux Health Tech","2020-10-26","","","SPAC","false","10.000","180","2021-04-25","300000000","30000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-27","MACU","Mallard Acquisition","2020-10-27","","","SPAC","false","10.000","180","2021-04-25","110000000","11000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-26","RIDE","Lordstown Motors Corp.","2020-10-23","","","","false","","0","--","","","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-23","ACAC","Acies Acquisition","2020-10-22","","","SPAC","true","10.000","180","2021-04-21","200000000","20000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-23","ATAC","Altimar Acquisition","2020-10-22","","","SPAC","true","10.000","180","2021-04-21","250000000","25000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-23","FHTX","Foghorn Therapeutics Inc.","2020-10-22","15.000","17.000","Ordinary Shares","false","16.000","180","2021-04-20","120000000","7500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-23","EUCR","Eucrates Biomedical","2020-10-23","","","SPAC","false","10.000","180","2021-04-21","100000000","10000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-22","RICE","Rice Acquisition","2020-10-21","","","SPAC","true","10.000","180","2021-04-20","215000000","21500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-22","MCFE","McAfee Corp.","2020-10-21","19.000","22.000","Ordinary Shares","false","20.000","180","2021-04-20","740000000","37000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-22","YSAC","Yellowstone Acquisition","2020-10-21","","","SPAC","false","10.000","180","2021-04-20","125000000","12500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-22","CTAC","Cerberus Telecom","2020-10-21","","","SPAC","false","10.000","180","2021-04-20","250000000","25000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-22","TEKK","Tekkorp Digital","2020-10-21","","","SPAC","false","10.000","180","2021-04-20","250000000","25000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-22","BLSA","BCLS Acquisition Corp.","2020-10-21","","","SPAC","false","10.000","180","2021-04-20","125000000","12500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-22","ABCM","Abcam plc","2020-10-22","","","Ordinary Shares","false","17.500","90","2021-01-20","156541315","8945218","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-22","GHLD","Guild Holdings Company","2020-10-21","17.000","19.000","","false","15.000","180","2021-04-20","97500000","6500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-21","SPNV","Supernova Partners","2020-10-20","","","SPAC","true","10.000","180","2021-04-19","350000000","35000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-21","MSP","Datto Holding Corp.","2020-10-20","24.000","27.000","Ordinary Shares","false","27.000","180","2021-04-19","594000000","22000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-21","LFTR","Lefteris Acquisition","2020-10-20","","","SPAC","false","10.000","180","2021-04-19","200000000","20000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-21","XPOA","DPCM Capital","2020-10-21","","","SPAC","false","10.000","180","2021-04-19","300000000","30000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-21","SRSA","Sarissa Capital","2020-10-20","","","SPAC","false","10.000","180","2021-04-19","175000000","17500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-21","HIGA","H.I.G. Acquisition","2020-10-20","","","SPAC","false","10.000","180","2021-04-19","325000000","32500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-21","YGMZ","MingZhu Logistics Holdings Limited","2020-10-21","4.000","4.500","Ordinary Shares","false","4.000","180","2021-04-19","12000000","3000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-20","DCRB","Decarbonization Plus","2020-10-19","","","SPAC","true","10.000","180","2021-04-18","200000000","20000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-20","GWAC","Good Works Acquisition","2020-10-20","","","SPAC","true","10.000","180","2021-04-18","150000000","15000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-20","HZON","Horizon Acquisition","2020-10-19","","","SPAC","false","10.000","180","2021-04-18","500000000","50000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-20","HLXA","HELIX ACQUISITION CORP.","2020-10-19","","","SPAC","false","10.000","180","2021-04-18","100000000","10000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-19","PAYA","Paya","2020-10-19","","","MandA","false","","0","--","","","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-16","ALGS","Aligos Therapeutics, Inc","2020-10-15","14.000","16.000","Ordinary Shares","false","15.000","180","2021-04-14","150000000","10000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-16","TTCF","Tattooed Chef","--","","","MandA","false","","0","--","","","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-16","TMPM","Turmeric Acquisition","2020-10-15","","","SPAC","false","10.000","180","2021-04-14","85000000","8500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-16","BTWN","Bridgetown Holdings","2020-10-16","","","SPAC","false","10.000","180","2021-04-14","550000000","55000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-16","OPT","Opthea Ltd","2020-10-16","","","Depository Receipt","false","13.500","90","2021-01-14","115600500","8563000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-16","KRBP","KIROMIC BIOPHARMA, INC.","2020-10-15","12.000","14.000","","false","12.000","180","2021-04-14","15000000","1250000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-16","EAR","Eargo, Inc.","2020-10-15","14.000","16.000","","false","18.000","180","2021-04-14","141336000","7852000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-16","TARS","Tarsus Pharmaceuticals, Inc.","2020-10-15","15.000","17.000","","false","16.000","180","2021-04-14","88000000","5500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-16","PRAX","PRAXIS PRECISION MEDICINES, INC.","2020-10-15","16.000","18.000","","false","19.000","180","2021-04-14","190000000","10000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-15","MNSO","MINISO Group Holding Ltd","2020-10-15","16.500","18.500","Ordinary Shares","false","20.000","180","2021-04-13","608000000","30400000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-15","TMTS","Spartacus Acquisition","2020-10-15","","","SPAC","false","10.000","180","2021-04-13","200000000","20000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-15","MOTN","Motion Acquisition","2020-10-15","","","SPAC","false","10.000","180","2021-04-13","115000000","11500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-15","SFT","Shift Technologies","2020-10-15","","","MandA","false","","0","--","","","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-15","ARRY","Array Technologies","2020-10-14","19.000","21.000","Ordinary Shares","false","22.000","180","2021-04-13","154000000","7000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-15","CURI","CuriosityStream Inc.","2020-10-14","","","Direct Listing","false","","0","--","","","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-14","CDAK","CODIAK BIOSCIENCES, INC.","2020-10-13","14.000","16.000","Ordinary Shares","false","15.000","180","2021-04-12","82500000","5500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-14","FVAM","5:01 ACQUISITION CORP.","2020-10-13","","","SPAC","false","10.000","180","2021-04-12","80000000","8000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","LCY","Landcadia Holdings III, Inc.​","2020-10-08","","","SPAC","true","10.000","180","2021-04-07","500000000","50000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","IPOE","Social Capital Hedosophia Holdings Corp. V","2020-10-08","","","SPAC","true","10.000","180","2021-04-07","700000000","70000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","IH","iHuman Inc","2020-10-09","11.000","13.000","Ordinary Shares","false","12.000","180","2021-04-07","84000000","7000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","IPOD","Social Capital Hedosophia","2020-10-08","","","SPAC","false","10.000","180","2021-04-07","400000000","40000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","IPOF","Social Capital Hedosophia","2020-10-08","","","SPAC","false","10.000","180","2021-04-07","1000000000","100000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","INTZ","Intrusion","2020-10-09","","","Ordinary Shares","false","8.000","120","2021-02-06","24800000","3100000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","MPLN","MultiPlan","2020-10-08","","","Ordinary Shares","false","","0","--","","","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","STTK","Shattuck Labs, Inc.","2020-10-08","14.000","16.000","","false","17.000","180","2021-04-07","201994000","11882000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","SPRB","SPRUCE BIOSCIENCES, INC","2020-10-08","14.000","16.000","","false","15.000","180","2021-04-07","90000000","6000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-09","KRON","Kronos Bio, Inc","2020-10-08","16.000","18.000","","false","19.000","180","2021-04-07","250002000","13158000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-08","AZYO","AZIYO BIOLOGICS, INC","2020-10-07","16.000","18.000","Ordinary Shares","false","17.000","180","2021-04-06","49999992","2941176","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-08","PAIC","Petra Acquisition","2020-10-08","","","SPAC","false","10.000","180","2021-04-06","70000000","7000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-08","FUBO","FuboTV","2020-10-07","9.000","11.000","Ordinary Shares","false","10.000","0","2020-10-07","183000000","18300000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-07","NGAC","NextGen Acquisition","2020-10-06","","","SPAC","true","10.000","180","2021-04-05","350000000","35000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-07","EMPW","Empower","2020-10-07","","","SPAC","true","10.000","180","2021-04-05","250000000","25000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-07","TPGY","TPG Pace Beneficial Finance Corp.","2020-10-06","","","SPAC","false","10.000","180","2021-04-05","350000000","35000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-07","PACE","TPG Pace Tech","2020-10-06","","","SPAC","false","10.000","180","2021-04-05","450000000","45000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-07","MAAC","Montes Archimedes","2020-10-06","","","SPAC","false","10.000","180","2021-04-05","400000000","40000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-07","SQFT","Presidio Property Trust, Inc.","2020-10-07","5.000","7.000","","false","5.000","180","2021-04-05","2500000","500000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-06","FMAC","FirstMark Horizon","2020-10-05","","","SPAC","false","10.000","180","2021-04-04","360000000","36000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","VGAC","VG Acquisition","2020-10-01","","","SPAC","true","10.000","180","2021-03-31","480000000","48000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","IACA","ION Acquisition Corp 1","2020-10-01","","","SPAC","true","10.000","180","2021-03-31","200000000","20000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","ONCR","Oncorus, Inc.","2020-10-01","14.000","16.000","Ordinary Shares","false","15.000","180","2021-03-31","87000000","5800000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","ASO","Academy Sports and Outdoors","2020-10-01","15.000","17.000","Ordinary Shares","false","13.000","180","2021-03-31","203125000","15625000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","IMNM","IMMUNOME, INC.","2020-10-01","11.000","13.000","Ordinary Shares","false","12.000","180","2021-03-31","39000000","3250000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","ASAQ","Atlantic Street Acquisition Corp","2020-10-01","","","SPAC","false","10.000","180","2021-03-31","250000000","25000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","AVAN","Avanti Acquisition","2020-10-01","","","SPAC","false","10.000","180","2021-03-31","600000000","60000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","APSG","Apollo Strategic Growth","2020-10-01","","","SPAC","false","10.000","180","2021-03-31","750000000","75000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","VYGG","Vy Global","2020-10-02","","","SPAC","false","10.000","180","2021-03-31","500000000","50000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","SEAH","Sports Entertainment","2020-10-02","","","SPAC","false","10.000","180","2021-03-31","400000000","40000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","PCSA","Processa Pharmaceuticals, Inc.","2020-10-02","","","Ordinary Shares","false","4.000","90","2020-12-31","19200000","4800000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-02","CCCC","C4 Therapeutics, Inc.","2020-10-01","16.000","18.000","","false","19.000","180","2021-03-31","182400000","9600000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-01","LXEH","Lixiang Education Holding Co., Ltd.","2020-10-01","9.000","11.000","Ordinary Shares","false","9.250","180","2021-03-30","30830250","3333000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-01","AVO","Mission Produce, Inc.","2020-09-30","15.000","17.000","Ordinary Shares","false","12.000","180","2021-03-30","96000000","8000000","","0","0","0","","Amendment","","0","-","0","-",""
"2020-10-01","AGC","Altimeter Growth","2020-09-30","","","SPAC","false","10.000","180","2021-03-30","450000000","45000000","","0","0","0","","Amendment","","0","-","0","-",""
